path,filename,extension,is_dir,size_bytes,modified,md5_hash,is_duplicate,recommendation,confidence,comment
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0,,,True,0,2024-10-31T20:17:51.708126,,False,,,
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\index.html,index.html,.html,False,937,2024-12-01T16:26:36,079a33b26151a95686f47ea139e88b05,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\index.html (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\MachinableIndex.html,MachinableIndex.html,.html,False,812,2024-12-01T16:26:36,8c854a9392b04821b9afad341f58ff7e,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\MachinableIndex.html (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources,,,True,0,2024-12-08T15:36:43.317226,,False,,,
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\favicon.ico,favicon.ico,.ico,False,15406,2024-12-01T16:26:36,9fab85c6579cbc4a0ea08d5a99f85689,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\favicon.ico (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\global.css,global.css,.css,False,129,2024-12-01T16:26:36,b28a97fa2488bf428bf5439160128c55,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\global.css (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\build,,,True,0,2024-12-08T15:36:43.310226,,False,,,
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\build\bundle.css,bundle.css,.css,False,21720,2024-12-01T16:26:34,4d46f3f2b861cd8b7e0a9820b5b250d9,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\build\bundle.css (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\build\bundle.js,bundle.js,.js,False,644645,2024-12-01T16:26:34,ae0e61f878a681c3a4a1e77bca35e296,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\build\bundle.js (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images,,,True,0,2024-12-08T15:36:44.020552,,False,,,
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\Grey_Shell_Fireplace_Banner_1600px-x-350px_0.jpg,Grey_Shell_Fireplace_Banner_1600px-x-350px_0.jpg,.jpg,False,47493,2024-12-01T16:26:36,a61844b4fababc77e0b37b5ca3937ca8,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\Grey_Shell_Fireplace_Banner_1600px-x-350px_0.jpg (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\header_banner.jpg,header_banner.jpg,.jpg,False,132918,2024-12-01T16:26:36,da3400526e9ccfa642b815161ba3bf56,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\header_banner.jpg (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\youtube-overlay-hover.png,youtube-overlay-hover.png,.png,False,5350,2024-12-01T16:26:36,183da776d56cd61e059606ca4d768651,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\youtube-overlay-hover.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\youtube-overlay.png,youtube-overlay.png,.png,False,6183,2024-12-01T16:26:36,02d03c12e9feaf6d4c045812ca4617a9,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\youtube-overlay.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated,,,True,0,2024-12-08T15:36:43.339227,,False,,,
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images,,,True,0,2024-12-08T15:36:43.343226,,False,,,
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m,,,True,0,2024-12-08T15:36:43.347225,,False,,,
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12,,,True,0,2024-12-08T15:36:44.015552,,False,,,
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\001b1160259cc036dad00246d13fb909f168ac47-1920x1040.png,001b1160259cc036dad00246d13fb909f168ac47-1920x1040.png,.png,False,58276,2024-12-01T16:26:36,02a8c5b7b63a8acd36e106c7c51aea01,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\001b1160259cc036dad00246d13fb909f168ac47-1920x1040.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\01377eb5b3f0f072a36b62e2c0ea4316cd140d05-1920x1080.png,01377eb5b3f0f072a36b62e2c0ea4316cd140d05-1920x1080.png,.png,False,108025,2024-12-01T16:26:36,518b9d85c48ee4d8e235d0a1ec2ce9f4,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\01377eb5b3f0f072a36b62e2c0ea4316cd140d05-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\013aaaa7c22f02840fdba70f51ea985fda976c25-1920x1040.png,013aaaa7c22f02840fdba70f51ea985fda976c25-1920x1040.png,.png,False,71604,2024-12-01T16:26:36,bca960dc92ceafb1d52ec29db4dca19f,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\013aaaa7c22f02840fdba70f51ea985fda976c25-1920x1040.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\038c968e230a2b61a6d85c5c2368d9e094e00b2d-1920x1080.png,038c968e230a2b61a6d85c5c2368d9e094e00b2d-1920x1080.png,.png,False,311311,2024-12-01T16:26:36,f3d208ee09d2f9cf8cb94b3fb6135026,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\038c968e230a2b61a6d85c5c2368d9e094e00b2d-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\05dfc69200cce1a90bcac83f4e71f27124e0d53b-1920x1080.png,05dfc69200cce1a90bcac83f4e71f27124e0d53b-1920x1080.png,.png,False,194418,2024-12-01T16:26:36,eaebb542213dd7a038f6102cd0049def,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\05dfc69200cce1a90bcac83f4e71f27124e0d53b-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\06c235f53c7147618e1f6af79866e31d6b2ee2b1-1920x1080.png,06c235f53c7147618e1f6af79866e31d6b2ee2b1-1920x1080.png,.png,False,138906,2024-12-01T16:26:36,adeddf7ded088a516ec0c15f365192ae,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\06c235f53c7147618e1f6af79866e31d6b2ee2b1-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\076265cf69d779aaa238a3fda8a64b047a70fcb7-1920x1080.png,076265cf69d779aaa238a3fda8a64b047a70fcb7-1920x1080.png,.png,False,102412,2024-12-01T16:26:36,47407ff55a634c864d9dda9470a592ec,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\076265cf69d779aaa238a3fda8a64b047a70fcb7-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\0c6083afe08fe0302f0d20d44c9b679f686a0747-1920x1080.png,0c6083afe08fe0302f0d20d44c9b679f686a0747-1920x1080.png,.png,False,117646,2024-12-01T16:26:36,e1f8cce824325a331c63d22076afbe66,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\0c6083afe08fe0302f0d20d44c9b679f686a0747-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\0df2784f6d7805ae1e2a3b8d485c265b920f0357-1920x1040.png,0df2784f6d7805ae1e2a3b8d485c265b920f0357-1920x1040.png,.png,False,110645,2024-12-01T16:26:36,49a45769325f500709a0b5a6fddeb097,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\0df2784f6d7805ae1e2a3b8d485c265b920f0357-1920x1040.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\108fb00ed52765a593c8065c6966fa08c154ca15-1920x1080.png,108fb00ed52765a593c8065c6966fa08c154ca15-1920x1080.png,.png,False,115537,2024-12-01T16:26:36,6f8683b732570df92e07d95e4e59540c,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\108fb00ed52765a593c8065c6966fa08c154ca15-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\11b79a52cf2d422ebb44d45e35628c21583c1131-1920x1080.png,11b79a52cf2d422ebb44d45e35628c21583c1131-1920x1080.png,.png,False,171138,2024-12-01T16:26:36,4661d11d87ac9aa356ec3931f5a9d7ca,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\11b79a52cf2d422ebb44d45e35628c21583c1131-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\12160e60f4ee91112ea5fc9522901eaf9f582e82-1920x1080.png,12160e60f4ee91112ea5fc9522901eaf9f582e82-1920x1080.png,.png,False,106103,2024-12-01T16:26:36,fa96fc030b6f86bde5000fd11f4dd720,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\12160e60f4ee91112ea5fc9522901eaf9f582e82-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\1339f338577554fa9e28c5d594e22aecd988a836-1920x1080.png,1339f338577554fa9e28c5d594e22aecd988a836-1920x1080.png,.png,False,106481,2024-12-01T16:26:36,6ab192c0ebb6122bfb5a04949cbfc0e7,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\1339f338577554fa9e28c5d594e22aecd988a836-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\138f8e9831883e2c005b5386da1821c022b8de4e-1920x1080.png,138f8e9831883e2c005b5386da1821c022b8de4e-1920x1080.png,.png,False,68760,2024-12-01T16:26:36,a63c42fafca0ac8957132c687d43a4b3,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\138f8e9831883e2c005b5386da1821c022b8de4e-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\13f173f760ff74693ae1deb3ce8d4eb289894e25-1920x1080.png,13f173f760ff74693ae1deb3ce8d4eb289894e25-1920x1080.png,.png,False,99634,2024-12-01T16:26:36,a2fb88272ef3e38c9030213b2a33e97c,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\13f173f760ff74693ae1deb3ce8d4eb289894e25-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\18a521747352e9274e720e3cde64aec3838381c7-1920x1080.png,18a521747352e9274e720e3cde64aec3838381c7-1920x1080.png,.png,False,168716,2024-12-01T16:26:36,3a9f25f1e27390d51c9021b93db43a05,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\18a521747352e9274e720e3cde64aec3838381c7-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\1b97c95a9c8e11526c5fa65c3f10ebbcc1ed81e9-1920x1080.png,1b97c95a9c8e11526c5fa65c3f10ebbcc1ed81e9-1920x1080.png,.png,False,65922,2024-12-01T16:26:36,494a849e23dad61abd2cc4865fbb6ac7,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\1b97c95a9c8e11526c5fa65c3f10ebbcc1ed81e9-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\1faec43ee32f67ce79560a732c6bd0948ad5a02b-1920x1080.png,1faec43ee32f67ce79560a732c6bd0948ad5a02b-1920x1080.png,.png,False,106844,2024-12-01T16:26:36,e43a64f1b3569ff867af901469641fa7,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\1faec43ee32f67ce79560a732c6bd0948ad5a02b-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\204902c7cb9f7ae660c3c18b276da194c184d505-1920x1080.png,204902c7cb9f7ae660c3c18b276da194c184d505-1920x1080.png,.png,False,227115,2024-12-01T16:26:36,79a11de6f873c8d3457f1d9e2c67ad2c,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\204902c7cb9f7ae660c3c18b276da194c184d505-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\24c01a0bffec68d2f7fd8a1a1aef016d0d3f00a5-1920x1080.png,24c01a0bffec68d2f7fd8a1a1aef016d0d3f00a5-1920x1080.png,.png,False,154119,2024-12-01T16:26:36,97a4017f351e9f948181e8d1dc222f64,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\24c01a0bffec68d2f7fd8a1a1aef016d0d3f00a5-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\26b56806313cc3bc370beea4f016963af8a01497-1920x1080.png,26b56806313cc3bc370beea4f016963af8a01497-1920x1080.png,.png,False,208324,2024-12-01T16:26:36,135640105547d3aa7bd6625678a6387c,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\26b56806313cc3bc370beea4f016963af8a01497-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\2c1a955993f79f9b45b1df56851e34565e48d8ad-1920x1080.png,2c1a955993f79f9b45b1df56851e34565e48d8ad-1920x1080.png,.png,False,140984,2024-12-01T16:26:36,f3e30ceb39898cdf14b7650f361d98d6,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\2c1a955993f79f9b45b1df56851e34565e48d8ad-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\2e54c0d4c900e5df6dc8643afe758534651ec391-1920x1080.png,2e54c0d4c900e5df6dc8643afe758534651ec391-1920x1080.png,.png,False,109954,2024-12-01T16:26:36,c5c9cda78e523266e9ec6f6eb10c2d80,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\2e54c0d4c900e5df6dc8643afe758534651ec391-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\2ef4b0b12719a32b5bcaf3918141c93b09e3b1f7-1920x1040.png,2ef4b0b12719a32b5bcaf3918141c93b09e3b1f7-1920x1040.png,.png,False,94599,2024-12-01T16:26:36,98f28000fc0d0c672100d04c4c7616d4,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\2ef4b0b12719a32b5bcaf3918141c93b09e3b1f7-1920x1040.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\326c1fd7dfed163fe498fe388b8fb3e50e8efc17-1280x720.png,326c1fd7dfed163fe498fe388b8fb3e50e8efc17-1280x720.png,.png,False,450031,2024-12-01T16:26:36,5e93dd526b0e65d66237b0e1e5e0949c,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\326c1fd7dfed163fe498fe388b8fb3e50e8efc17-1280x720.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\39bbeed9ba4d04c96b2d6c228eeae5dd7d0a389d-1920x1040.png,39bbeed9ba4d04c96b2d6c228eeae5dd7d0a389d-1920x1040.png,.png,False,71408,2024-12-01T16:26:36,80ce43fa5883264d64bd900dc2cfa264,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\39bbeed9ba4d04c96b2d6c228eeae5dd7d0a389d-1920x1040.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\3a9bcab89d83083fe35d5ea0f9071f65154acf38-1920x1080.png,3a9bcab89d83083fe35d5ea0f9071f65154acf38-1920x1080.png,.png,False,260969,2024-12-01T16:26:36,5854ca9854b92d7e6539983ddf72d9f5,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\3a9bcab89d83083fe35d5ea0f9071f65154acf38-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\3cdb731aa314ad9b34c404377b3ceb64fcfae256-1920x1080.png,3cdb731aa314ad9b34c404377b3ceb64fcfae256-1920x1080.png,.png,False,167428,2024-12-01T16:26:36,ca5c659e82b930e061d5440b46278302,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\3cdb731aa314ad9b34c404377b3ceb64fcfae256-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\3f3962598698ec629da4af0126b89b71ae889b47-1920x1080.png,3f3962598698ec629da4af0126b89b71ae889b47-1920x1080.png,.png,False,126952,2024-12-01T16:26:36,62171e49d996de5be1211645d3c99a3b,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\3f3962598698ec629da4af0126b89b71ae889b47-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\4355ce83c0723bf30c868fc3ff4d1e6e1fff6937-1920x1080.png,4355ce83c0723bf30c868fc3ff4d1e6e1fff6937-1920x1080.png,.png,False,324872,2024-12-01T16:26:36,a7e209a707e666edd19e9b70ccf0ee2c,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\4355ce83c0723bf30c868fc3ff4d1e6e1fff6937-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\43ffde551e0edfa957ab6ddddf409816d6979b53-1920x1080.png,43ffde551e0edfa957ab6ddddf409816d6979b53-1920x1080.png,.png,False,294848,2024-12-01T16:26:36,b4e7e9cb2a6051b37ca14f9cfb6551b5,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\43ffde551e0edfa957ab6ddddf409816d6979b53-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\44296ad198c09c8b4e57d48b5a5720f31e1bd664-1920x1080.png,44296ad198c09c8b4e57d48b5a5720f31e1bd664-1920x1080.png,.png,False,98594,2024-12-01T16:26:36,bd9244290a0482e3bedd78186afeab2f,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\44296ad198c09c8b4e57d48b5a5720f31e1bd664-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\44fbfb688f2bd9cdb97b0e4dfdc69ec8e2758e0f-1920x1080.png,44fbfb688f2bd9cdb97b0e4dfdc69ec8e2758e0f-1920x1080.png,.png,False,264546,2024-12-01T16:26:36,f219b1e9879aeeaa888af8958c3d0348,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\44fbfb688f2bd9cdb97b0e4dfdc69ec8e2758e0f-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\48c926a869fabd7574ec92d2377105c6756d6f4f-1920x1080.png,48c926a869fabd7574ec92d2377105c6756d6f4f-1920x1080.png,.png,False,151242,2024-12-01T16:26:36,f435c94fd2656e45ea5885ed9cc65fe6,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\48c926a869fabd7574ec92d2377105c6756d6f4f-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\4b2d11084544f3c8e8dad914855a6d7b5384ff43-1920x1080.png,4b2d11084544f3c8e8dad914855a6d7b5384ff43-1920x1080.png,.png,False,285655,2024-12-01T16:26:36,56a44cd88c76dd189a3a7d6ed9e9512f,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\4b2d11084544f3c8e8dad914855a6d7b5384ff43-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\4b72e8030de34dbf44a513d83df800d1ee28c0cf-1920x1080.png,4b72e8030de34dbf44a513d83df800d1ee28c0cf-1920x1080.png,.png,False,158108,2024-12-01T16:26:36,83729eb02dc655fc764ed25f982b9828,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\4b72e8030de34dbf44a513d83df800d1ee28c0cf-1920x1080.png (same drive)
\mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Pro Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\4d0909e7e7d25e88c285c390af905f4fece91fba-1920x1080.png,4d0909e7e7d25e88c285c390af905f4fece91fba-1920x1080.png,.png,False,292063,2024-12-01T16:26:36,aacf79c9b775745b28b3d3e25b0b65f2,True,,,Duplicate of \mnt\e\Users\Public\Documents\Vectric Files\Tutorial Files\VCarve Desktop Trial Edition V12.0\resources\images\generated\images\cludzj4m\12\4d0909e7e7d25e88c285c390af905f4fece91fba-1920x1080.png (same drive)
